;Tarih;TP_DK_EUR_S_EF
0;02-01-2002;1289398.0
1;03-01-2002;1311421.0
2;04-01-2002;1297348.0
3;05-01-2002;
4;06-01-2002;
5;07-01-2002;1264683.0
6;08-01-2002;1244579.0
7;09-01-2002;1242665.0
8;10-01-2002;1251543.0
9;11-01-2002;1239925.0
10;12-01-2002;
11;13-01-2002;
12;14-01-2002;1233263.0
13;15-01-2002;1219181.0
14;16-01-2002;1222952.0
15;17-01-2002;1211028.0
16;18-01-2002;1206230.0
17;19-01-2002;
18;20-01-2002;
19;21-01-2002;1188311.0
20;22-01-2002;1174057.0
21;23-01-2002;1181219.0
22;24-01-2002;1197584.0
23;25-01-2002;1183953.0
24;26-01-2002;
25;27-01-2002;
26;28-01-2002;1154109.0
27;29-01-2002;1143737.0
28;30-01-2002;1140048.0
29;31-01-2002;1146170.0
30;01-02-2002;1133509.0
31;02-02-2002;
32;03-02-2002;
33;04-02-2002;1128688.0
34;05-02-2002;1137277.0
35;06-02-2002;1138464.0
36;07-02-2002;1153256.0
37;08-02-2002;1158055.0
38;09-02-2002;
39;10-02-2002;
40;11-02-2002;1203844.0
41;12-02-2002;1218017.0
42;13-02-2002;1207046.0
43;14-02-2002;1178065.0
44;15-02-2002;1172084.0
45;16-02-2002;
46;17-02-2002;
47;18-02-2002;1179474.0
48;19-02-2002;1182546.0
49;20-02-2002;1193825.0
50;21-02-2002;1203553.0
51;22-02-2002;
52;23-02-2002;
53;24-02-2002;
54;25-02-2002;
55;26-02-2002;1203553.0
56;27-02-2002;1212740.0
57;28-02-2002;1217648.0
58;01-03-2002;1205268.0
59;02-03-2002;
60;03-03-2002;
61;04-03-2002;1207878.0
62;05-03-2002;1197616.0
63;06-03-2002;1201716.0
64;07-03-2002;1203893.0
65;08-03-2002;1199897.0
66;09-03-2002;
67;10-03-2002;
68;11-03-2002;1198988.0
69;12-03-2002;1194188.0
70;13-03-2002;1194180.0
71;14-03-2002;1190868.0
72;15-03-2002;1195971.0
73;16-03-2002;
74;17-03-2002;
75;18-03-2002;1194450.0
76;19-03-2002;1190373.0
77;20-03-2002;1206149.0
78;21-03-2002;1190159.0
79;22-03-2002;1189616.0
80;23-03-2002;
81;24-03-2002;
82;25-03-2002;1179697.0
83;26-03-2002;1180831.0
84;27-03-2002;1175140.0
85;28-03-2002;1168492.0
86;29-03-2002;1169286.0
87;30-03-2002;
88;31-03-2002;
89;01-04-2002;1174345.0
90;02-04-2002;1181120.0
91;03-04-2002;1175608.0
92;04-04-2002;1175952.0
93;05-04-2002;1165077.0
94;06-04-2002;
95;07-04-2002;
96;08-04-2002;1154514.0
97;09-04-2002;1153583.0
98;10-04-2002;1150117.0
99;11-04-2002;1151754.0
100;12-04-2002;1142696.0
101;13-04-2002;
102;14-04-2002;
103;15-04-2002;1139972.0
104;16-04-2002;1151254.0
105;17-04-2002;1140713.0
106;18-04-2002;1159547.0
107;19-04-2002;1162312.0
108;20-04-2002;
109;21-04-2002;
110;22-04-2002;1163998.0
111;23-04-2002;
112;24-04-2002;1173686.0
113;25-04-2002;1191259.0
114;26-04-2002;1218115.0
115;27-04-2002;
116;28-04-2002;
117;29-04-2002;1221179.0
118;30-04-2002;1210190.0
119;01-05-2002;1209099.0
120;02-05-2002;1224301.0
121;03-05-2002;1240086.0
122;04-05-2002;
123;05-05-2002;
124;06-05-2002;1237481.0
125;07-05-2002;1261865.0
126;08-05-2002;1257771.0
127;09-05-2002;1252701.0
128;10-05-2002;1252269.0
129;11-05-2002;
130;12-05-2002;
131;13-05-2002;1262763.0
132;14-05-2002;1268905.0
133;15-05-2002;1265327.0
134;16-05-2002;1258673.0
135;17-05-2002;1278917.0
136;18-05-2002;
137;19-05-2002;
138;20-05-2002;1295701.0
139;21-05-2002;1319445.0
140;22-05-2002;1308492.0
141;23-05-2002;1309136.0
142;24-05-2002;1311688.0
143;25-05-2002;
144;26-05-2002;
145;27-05-2002;1298901.0
146;28-05-2002;1295830.0
147;29-05-2002;1299665.0
148;30-05-2002;1319448.0
149;31-05-2002;1332688.0
150;01-06-2002;
151;02-06-2002;
152;03-06-2002;1357103.0
153;04-06-2002;1364981.0
154;05-06-2002;1363740.0
155;06-06-2002;1352262.0
156;07-06-2002;1352714.0
157;08-06-2002;
158;09-06-2002;
159;10-06-2002;1374806.0
160;11-06-2002;1391605.0
161;12-06-2002;1414573.0
162;13-06-2002;1459192.0
163;14-06-2002;1462212.0
164;15-06-2002;
165;16-06-2002;
166;17-06-2002;1470192.0
167;18-06-2002;1501325.0
168;19-06-2002;1507237.0
169;20-06-2002;1504073.0
170;21-06-2002;1477328.0
171;22-06-2002;
172;23-06-2002;
173;24-06-2002;1520677.0
174;25-06-2002;1544562.0
175;26-06-2002;1536733.0
176;27-06-2002;1622829.0
177;28-06-2002;1587396.0
178;29-06-2002;
179;30-06-2002;
180;01-07-2002;1570233.0
181;02-07-2002;1570446.0
182;03-07-2002;1566454.0
183;04-07-2002;1610849.0
184;05-07-2002;1586767.0
185;06-07-2002;
186;07-07-2002;
187;08-07-2002;1580850.0
188;09-07-2002;1639223.0
189;10-07-2002;1659766.0
190;11-07-2002;1654884.0
191;12-07-2002;1631113.0
192;13-07-2002;
193;14-07-2002;
194;15-07-2002;1645816.0
195;16-07-2002;1685073.0
196;17-07-2002;1707124.0
197;18-07-2002;1685171.0
198;19-07-2002;1667179.0
199;20-07-2002;
200;21-07-2002;
201;22-07-2002;1696775.0
202;23-07-2002;1697487.0
203;24-07-2002;1665311.0
204;25-07-2002;1673567.0
205;26-07-2002;1689885.0
206;27-07-2002;
207;28-07-2002;
208;29-07-2002;1688359.0
209;30-07-2002;1672592.0
210;31-07-2002;1663572.0
211;01-08-2002;1663544.0
212;02-08-2002;1641734.0
213;03-08-2002;
214;04-08-2002;
215;05-08-2002;1638552.0
216;06-08-2002;1605559.0
217;07-08-2002;1603054.0
218;08-08-2002;1588823.0
219;09-08-2002;1579875.0
220;10-08-2002;
221;11-08-2002;
222;12-08-2002;1597683.0
223;13-08-2002;1609195.0
224;14-08-2002;1606513.0
225;15-08-2002;1618998.0
226;16-08-2002;1613323.0
227;17-08-2002;
228;18-08-2002;
229;19-08-2002;1610151.0
230;20-08-2002;1616384.0
231;21-08-2002;1601478.0
232;22-08-2002;1599403.0
233;23-08-2002;1595317.0
234;24-08-2002;
235;25-08-2002;
236;26-08-2002;1589731.0
237;27-08-2002;1587346.0
238;28-08-2002;1594028.0
239;29-08-2002;1604861.0
240;30-08-2002;
241;31-08-2002;
242;01-09-2002;
243;02-09-2002;1607789.0
244;03-09-2002;1600892.0
245;04-09-2002;1608167.0
246;05-09-2002;1621452.0
247;06-09-2002;1624851.0
248;07-09-2002;
249;08-09-2002;
250;09-09-2002;1611745.0
251;10-09-2002;1607225.0
252;11-09-2002;1631097.0
253;12-09-2002;1624864.0
254;13-09-2002;1626015.0
255;14-09-2002;
256;15-09-2002;
257;16-09-2002;1634969.0
258;17-09-2002;1620812.0
259;18-09-2002;1613445.0
260;19-09-2002;1623457.0
261;20-09-2002;1637441.0
262;21-09-2002;
263;22-09-2002;
264;23-09-2002;1633159.0
265;24-09-2002;1632617.0
266;25-09-2002;1627069.0
267;26-09-2002;1624047.0
268;27-09-2002;1623696.0
269;28-09-2002;
270;29-09-2002;
271;30-09-2002;1622108.0
272;01-10-2002;1635160.0
273;02-10-2002;1645291.0
274;03-10-2002;1619853.0
275;04-10-2002;1622433.0
276;05-10-2002;
277;06-10-2002;
278;07-10-2002;1619546.0
279;08-10-2002;1615689.0
280;09-10-2002;1619259.0
281;10-10-2002;1616963.0
282;11-10-2002;1630677.0
283;12-10-2002;
284;13-10-2002;
285;14-10-2002;1615660.0
286;15-10-2002;1631383.0
287;16-10-2002;1621963.0
288;17-10-2002;1618461.0
289;18-10-2002;1613203.0
290;19-10-2002;
291;20-10-2002;
292;21-10-2002;1612193.0
293;22-10-2002;1623113.0
294;23-10-2002;1619525.0
295;24-10-2002;1628416.0
296;25-10-2002;1630481.0
297;26-10-2002;
298;27-10-2002;
299;28-10-2002;1642740.0
300;29-10-2002;
301;30-10-2002;1642740.0
302;31-10-2002;1652328.0
303;01-11-2002;1650784.0
304;02-11-2002;
305;03-11-2002;
306;04-11-2002;1678477.0
307;05-11-2002;1671683.0
308;06-11-2002;1648229.0
309;07-11-2002;1638230.0
310;08-11-2002;1641787.0
311;09-11-2002;
312;10-11-2002;
313;11-11-2002;1638350.0
314;12-11-2002;1639452.0
315;13-11-2002;1657794.0
316;14-11-2002;1652317.0
317;15-11-2002;1634098.0
318;16-11-2002;
319;17-11-2002;
320;18-11-2002;1614859.0
321;19-11-2002;1601149.0
322;20-11-2002;1608169.0
323;21-11-2002;1594047.0
324;22-11-2002;1585615.0
325;23-11-2002;
326;24-11-2002;
327;25-11-2002;1580706.0
328;26-11-2002;1561384.0
329;27-11-2002;1544484.0
330;28-11-2002;1550110.0
331;29-11-2002;1542527.0
332;30-11-2002;
333;01-12-2002;
334;02-12-2002;1534243.0
335;03-12-2002;1507633.0
336;04-12-2002;1528993.0
337;05-12-2002;
338;06-12-2002;
339;07-12-2002;
340;08-12-2002;
341;09-12-2002;1528993.0
342;10-12-2002;1582828.0
343;11-12-2002;1579490.0
344;12-12-2002;1570494.0
345;13-12-2002;1585729.0
346;14-12-2002;
347;15-12-2002;
348;16-12-2002;1592557.0
349;17-12-2002;1579245.0
350;18-12-2002;1616911.0
351;19-12-2002;1645612.0
352;20-12-2002;1676631.0
353;21-12-2002;
354;22-12-2002;
355;23-12-2002;1680760.0
356;24-12-2002;1702262.0
357;25-12-2002;1728697.0
358;26-12-2002;1712284.0
359;27-12-2002;1702110.0
360;28-12-2002;
361;29-12-2002;
362;30-12-2002;1725301.0
363;31-12-2002;1714261.0
364;01-01-2003;
365;02-01-2003;1729827.0
366;03-01-2003;1736509.0
367;04-01-2003;
368;05-01-2003;
369;06-01-2003;1719230.0
370;07-01-2003;1742633.0
371;08-01-2003;1749665.0
372;09-01-2003;1752706.0
373;10-01-2003;1766775.0
374;11-01-2003;
375;12-01-2003;
376;13-01-2003;1752306.0
377;14-01-2003;1757727.0
378;15-01-2003;1764308.0
379;16-01-2003;1758754.0
380;17-01-2003;1760420.0
381;18-01-2003;
382;19-01-2003;
383;20-01-2003;1773584.0
384;21-01-2003;1779313.0
385;22-01-2003;1770515.0
386;23-01-2003;1789381.0
387;24-01-2003;1792388.0
388;25-01-2003;
389;26-01-2003;
390;27-01-2003;1793173.0
391;28-01-2003;1811875.0
392;29-01-2003;1797172.0
393;30-01-2003;1807086.0
394;31-01-2003;1778048.0
395;01-02-2003;
396;02-02-2003;
397;03-02-2003;1780845.0
398;04-02-2003;1758857.0
399;05-02-2003;1774487.0
400;06-02-2003;1802600.0
401;07-02-2003;1770221.0
402;08-02-2003;
403;09-02-2003;
404;10-02-2003;1762794.0
405;11-02-2003;
406;12-02-2003;
407;13-02-2003;
408;14-02-2003;
409;15-02-2003;
410;16-02-2003;
411;17-02-2003;1762794.0
412;18-02-2003;1761139.0
413;19-02-2003;1746035.0
414;20-02-2003;1746655.0
415;21-02-2003;1761145.0
416;22-02-2003;
417;23-02-2003;
418;24-02-2003;1762362.0
419;25-02-2003;1745003.0
420;26-02-2003;1751366.0
421;27-02-2003;1746666.0
422;28-02-2003;1743108.0
423;01-03-2003;
424;02-03-2003;
425;03-03-2003;1723010.0
426;04-03-2003;1786576.0
427;05-03-2003;1789372.0
428;06-03-2003;1768057.0
429;07-03-2003;1764856.0
430;08-03-2003;
431;09-03-2003;
432;10-03-2003;1780002.0
433;11-03-2003;1776522.0
434;12-03-2003;1790704.0
435;13-03-2003;1790317.0
436;14-03-2003;1780244.0
437;15-03-2003;
438;16-03-2003;
439;17-03-2003;1778144.0
440;18-03-2003;1822460.0
441;19-03-2003;1747963.0
442;20-03-2003;1803106.0
443;21-03-2003;1815418.0
444;22-03-2003;
445;23-03-2003;
446;24-03-2003;1825693.0
447;25-03-2003;1869746.0
448;26-03-2003;1867384.0
449;27-03-2003;1822546.0
450;28-03-2003;1841307.0
451;29-03-2003;
452;30-03-2003;
453;31-03-2003;1844859.0
454;01-04-2003;1862073.0
455;02-04-2003;1860065.0
456;03-04-2003;1838737.0
457;04-04-2003;1803160.0
458;05-04-2003;
459;06-04-2003;
460;07-04-2003;1779534.0
461;08-04-2003;1748833.0
462;09-04-2003;1752596.0
463;10-04-2003;1775413.0
464;11-04-2003;1790777.0
465;12-04-2003;
466;13-04-2003;
467;14-04-2003;1776766.0
468;15-04-2003;1756390.0
469;16-04-2003;1744943.0
470;17-04-2003;1754195.0
471;18-04-2003;1760777.0
472;19-04-2003;
473;20-04-2003;
474;21-04-2003;1751182.0
475;22-04-2003;1742215.0
476;23-04-2003;
477;24-04-2003;1752856.0
478;25-04-2003;1764000.0
479;26-04-2003;
480;27-04-2003;
481;28-04-2003;1755212.0
482;29-04-2003;1756275.0
483;30-04-2003;1747052.0
484;01-05-2003;1754478.0
485;02-05-2003;1741296.0
486;03-05-2003;
487;04-05-2003;
488;05-05-2003;1733264.0
489;06-05-2003;1724912.0
490;07-05-2003;1742985.0
491;08-05-2003;1750685.0
492;09-05-2003;1729356.0
493;10-05-2003;
494;11-05-2003;
495;12-05-2003;1732246.0
496;13-05-2003;1739791.0
497;14-05-2003;1724107.0
498;15-05-2003;1711703.0
499;16-05-2003;1708996.0
500;17-05-2003;
501;18-05-2003;
502;19-05-2003;
503;20-05-2003;1714617.0
504;21-05-2003;1716788.0
505;22-05-2003;1717853.0
506;23-05-2003;1729145.0
507;24-05-2003;
508;25-05-2003;
509;26-05-2003;1725802.0
510;27-05-2003;1726599.0
511;28-05-2003;1734931.0
512;29-05-2003;1708260.0
513;30-05-2003;1693946.0
514;31-05-2003;
515;01-06-2003;
516;02-06-2003;1691210.0
517;03-06-2003;1664052.0
518;04-06-2003;1689665.0
519;05-06-2003;1673552.0
520;06-06-2003;1691526.0
521;07-06-2003;
522;08-06-2003;
523;09-06-2003;1694485.0
524;10-06-2003;1661038.0
525;11-06-2003;1671317.0
526;12-06-2003;1672522.0
527;13-06-2003;1670083.0
528;14-06-2003;
529;15-06-2003;
530;16-06-2003;1669219.0
531;17-06-2003;1686983.0
532;18-06-2003;1674531.0
533;19-06-2003;1664379.0
534;20-06-2003;1663109.0
535;21-06-2003;
536;22-06-2003;
537;23-06-2003;1657448.0
538;24-06-2003;1656486.0
539;25-06-2003;1663804.0
540;26-06-2003;1661332.0
541;27-06-2003;1647620.0
542;28-06-2003;
543;29-06-2003;
544;30-06-2003;1633879.0
545;01-07-2003;1619692.0
546;02-07-2003;1629925.0
547;03-07-2003;1622424.0
548;04-07-2003;1605352.0
549;05-07-2003;
550;06-07-2003;
551;07-07-2003;1602330.0
552;08-07-2003;1601658.0
553;09-07-2003;1587919.0
554;10-07-2003;1612844.0
555;11-07-2003;1600165.0
556;12-07-2003;
557;13-07-2003;
558;14-07-2003;1581623.0
559;15-07-2003;1566719.0
560;16-07-2003;1562505.0
561;17-07-2003;1543517.0
562;18-07-2003;1557043.0
563;19-07-2003;
564;20-07-2003;
565;21-07-2003;1567011.0
566;22-07-2003;1570804.0
567;23-07-2003;1582164.0
568;24-07-2003;1598753.0
569;25-07-2003;1641057.0
570;26-07-2003;
571;27-07-2003;
572;28-07-2003;1631948.0
573;29-07-2003;1626001.0
574;30-07-2003;1653497.0
575;31-07-2003;1635742.0
576;01-08-2003;1608719.0
577;02-08-2003;
578;03-08-2003;
579;04-08-2003;1607489.0
580;05-08-2003;1608668.0
581;06-08-2003;1597872.0
582;07-08-2003;1600230.0
583;08-08-2003;1604990.0
584;09-08-2003;
585;10-08-2003;
586;11-08-2003;1592255.0
587;12-08-2003;1583747.0
588;13-08-2003;1592993.0
589;14-08-2003;1579407.0
590;15-08-2003;1587358.0
591;16-08-2003;
592;17-08-2003;
593;18-08-2003;1575755.0
594;19-08-2003;1568262.0
595;20-08-2003;1559906.0
596;21-08-2003;1558285.0
597;22-08-2003;1540264.0
598;23-08-2003;
599;24-08-2003;
600;25-08-2003;1523903.0
601;26-08-2003;1517558.0
602;27-08-2003;1507047.0
603;28-08-2003;1526800.0
604;29-08-2003;1528860.0
605;30-08-2003;
606;31-08-2003;
607;01-09-2003;1529153.0
608;02-09-2003;1530269.0
609;03-09-2003;1516322.0
610;04-09-2003;1507997.0
611;05-09-2003;1506161.0
612;06-09-2003;
613;07-09-2003;
614;08-09-2003;1515826.0
615;09-09-2003;1533953.0
616;10-09-2003;1547175.0
617;11-09-2003;1552748.0
618;12-09-2003;1560135.0
619;13-09-2003;
620;14-09-2003;
621;15-09-2003;1540299.0
622;16-09-2003;1552679.0
623;17-09-2003;1545890.0
624;18-09-2003;1540733.0
625;19-09-2003;1552344.0
626;20-09-2003;
627;21-09-2003;
628;22-09-2003;1549361.0
629;23-09-2003;1560429.0
630;24-09-2003;1557870.0
631;25-09-2003;1556977.0
632;26-09-2003;1579104.0
633;27-09-2003;
634;28-09-2003;
635;29-09-2003;1577420.0
636;30-09-2003;1581182.0
637;01-10-2003;1625378.0
638;02-10-2003;1629848.0
639;03-10-2003;1648938.0
640;04-10-2003;
641;05-10-2003;
642;06-10-2003;1635887.0
643;07-10-2003;1586654.0
644;08-10-2003;1625145.0
645;09-10-2003;1628977.0
646;10-10-2003;1639401.0
647;11-10-2003;
648;12-10-2003;
649;13-10-2003;1637011.0
650;14-10-2003;1639279.0
651;15-10-2003;1651428.0
652;16-10-2003;1649197.0
653;17-10-2003;1646126.0
654;18-10-2003;
655;19-10-2003;
656;20-10-2003;1670763.0
657;21-10-2003;1703534.0
658;22-10-2003;1698611.0
659;23-10-2003;1727862.0
660;24-10-2003;1743452.0
661;25-10-2003;
662;26-10-2003;
663;27-10-2003;1754120.0
664;28-10-2003;1770082.0
665;29-10-2003;
666;30-10-2003;1770082.0
667;31-10-2003;1756282.0
668;01-11-2003;
669;02-11-2003;
670;03-11-2003;1731308.0
671;04-11-2003;1715919.0
672;05-11-2003;1691522.0
673;06-11-2003;1696502.0
674;07-11-2003;1714261.0
675;08-11-2003;
676;09-11-2003;
677;10-11-2003;1721311.0
678;11-11-2003;1716386.0
679;12-11-2003;1710403.0
680;13-11-2003;1728491.0
681;14-11-2003;1734238.0
682;15-11-2003;
683;16-11-2003;
684;17-11-2003;1740072.0
685;18-11-2003;1740298.0
686;19-11-2003;1725531.0
687;20-11-2003;1742601.0
688;21-11-2003;1763426.0
689;22-11-2003;
690;23-11-2003;
691;24-11-2003;1752186.0
692;25-11-2003;
693;26-11-2003;
694;27-11-2003;
695;28-11-2003;1752186.0
696;29-11-2003;
697;30-11-2003;
698;01-12-2003;1753882.0
699;02-12-2003;1749513.0
700;03-12-2003;1746366.0
701;04-12-2003;1771428.0
702;05-12-2003;1759106.0
703;06-12-2003;
704;07-12-2003;
705;08-12-2003;1758451.0
706;09-12-2003;1761485.0
707;10-12-2003;1759851.0
708;11-12-2003;1755032.0
709;12-12-2003;1758195.0
710;13-12-2003;
711;14-12-2003;
712;15-12-2003;1764525.0
713;16-12-2003;1756484.0
714;17-12-2003;1762755.0
715;18-12-2003;1768169.0
716;19-12-2003;1776171.0
717;20-12-2003;
718;21-12-2003;
719;22-12-2003;1776077.0
720;23-12-2003;1783636.0
721;24-12-2003;1777708.0
722;25-12-2003;1774611.0
723;26-12-2003;1770163.0
724;27-12-2003;
725;28-12-2003;
726;29-12-2003;1763783.0
727;30-12-2003;1768328.0
728;31-12-2003;1756119.0
729;01-01-2004;
730;02-01-2004;1768606.0
731;03-01-2004;
732;04-01-2004;
733;05-01-2004;1761577.0
734;06-01-2004;1747842.0
735;07-01-2004;1747950.0
736;08-01-2004;1739248.0
737;09-01-2004;1726945.0
738;10-01-2004;
739;11-01-2004;
740;12-01-2004;1737115.0
741;13-01-2004;1724549.0
742;14-01-2004;1706461.0
743;15-01-2004;1710730.0
744;16-01-2004;1700499.0
745;17-01-2004;
746;18-01-2004;
747;19-01-2004;1678501.0
748;20-01-2004;1678967.0
749;21-01-2004;1674921.0
750;22-01-2004;1684911.0
751;23-01-2004;1689845.0
752;24-01-2004;
753;25-01-2004;
754;26-01-2004;1693558.0
755;27-01-2004;1668823.0
756;28-01-2004;1653824.0
757;29-01-2004;1675222.0
758;30-01-2004;1675962.0
759;31-01-2004;
760;01-02-2004;
761;02-02-2004;
762;03-02-2004;
763;04-02-2004;
764;05-02-2004;1666224.0
765;06-02-2004;1671551.0
766;07-02-2004;
767;08-02-2004;
768;09-02-2004;1682717.0
769;10-02-2004;1720161.0
770;11-02-2004;1720121.0
771;12-02-2004;1702206.0
772;13-02-2004;1696271.0
773;14-02-2004;
774;15-02-2004;
775;16-02-2004;1692108.0
776;17-02-2004;1690029.0
777;18-02-2004;1698672.0
778;19-02-2004;1704849.0
779;20-02-2004;1689070.0
780;21-02-2004;
781;22-02-2004;
782;23-02-2004;1684461.0
783;24-02-2004;1672840.0
784;25-02-2004;1671554.0
785;26-02-2004;1674448.0
786;27-02-2004;1658172.0
787;28-02-2004;
788;29-02-2004;
789;01-03-2004;1650121.0
790;02-03-2004;1652216.0
791;03-03-2004;1639863.0
792;04-03-2004;1622277.0
793;05-03-2004;1623316.0
794;06-03-2004;
795;07-03-2004;
796;08-03-2004;1623614.0
797;09-03-2004;1635859.0
798;10-03-2004;1635408.0
799;11-03-2004;1624771.0
800;12-03-2004;1622749.0
801;13-03-2004;
802;14-03-2004;
803;15-03-2004;1621567.0
804;16-03-2004;1621516.0
805;17-03-2004;1629111.0
806;18-03-2004;1621479.0
807;19-03-2004;1631499.0
808;20-03-2004;
809;21-03-2004;
810;22-03-2004;1631229.0
811;23-03-2004;1628505.0
812;24-03-2004;1627225.0
813;25-03-2004;1618473.0
814;26-03-2004;1610761.0
815;27-03-2004;
816;28-03-2004;
817;29-03-2004;1608986.0
818;30-03-2004;1600290.0
819;31-03-2004;1609896.0
820;01-04-2004;1612409.0
821;02-04-2004;1618409.0
822;03-04-2004;
823;04-04-2004;
824;05-04-2004;1613532.0
825;06-04-2004;1592835.0
826;07-04-2004;1586005.0
827;08-04-2004;1603560.0
828;09-04-2004;1632108.0
829;10-04-2004;
830;11-04-2004;
831;12-04-2004;1613247.0
832;13-04-2004;1633502.0
833;14-04-2004;1634107.0
834;15-04-2004;1614983.0
835;16-04-2004;1636028.0
836;17-04-2004;
837;18-04-2004;
838;19-04-2004;1630984.0
839;20-04-2004;1634026.0
840;21-04-2004;1634737.0
841;22-04-2004;1645229.0
842;23-04-2004;
843;24-04-2004;
844;25-04-2004;
845;26-04-2004;1647426.0
846;27-04-2004;1630857.0
847;28-04-2004;1680986.0
848;29-04-2004;1699313.0
849;30-04-2004;1714601.0
850;01-05-2004;
851;02-05-2004;
852;03-05-2004;1703538.0
853;04-05-2004;1723310.0
854;05-05-2004;1761380.0
855;06-05-2004;1762939.0
856;07-05-2004;1766441.0
857;08-05-2004;
858;09-05-2004;
859;10-05-2004;1793769.0
860;11-05-2004;1818345.0
861;12-05-2004;1829522.0
862;13-05-2004;1809556.0
863;14-05-2004;1836919.0
864;15-05-2004;
865;16-05-2004;
866;17-05-2004;1813925.0
867;18-05-2004;1845397.0
868;19-05-2004;
869;20-05-2004;1864626.0
870;21-05-2004;1860035.0
871;22-05-2004;
872;23-05-2004;
873;24-05-2004;1877469.0
874;25-05-2004;1842357.0
875;26-05-2004;1838561.0
876;27-05-2004;1830857.0
877;28-05-2004;1847364.0
878;29-05-2004;
879;30-05-2004;
880;31-05-2004;1832702.0
881;01-06-2004;1833886.0
882;02-06-2004;1835316.0
883;03-06-2004;1865802.0
884;04-06-2004;1864687.0
885;05-06-2004;
886;06-06-2004;
887;07-06-2004;1837807.0
888;08-06-2004;1824547.0
889;09-06-2004;1818574.0
890;10-06-2004;1818260.0
891;11-06-2004;1806866.0
892;12-06-2004;
893;13-06-2004;
894;14-06-2004;1793617.0
895;15-06-2004;1812836.0
896;16-06-2004;1826653.0
897;17-06-2004;1809294.0
898;18-06-2004;1803055.0
899;19-06-2004;
900;20-06-2004;
901;21-06-2004;1797080.0
902;22-06-2004;1808010.0
903;23-06-2004;1796876.0
904;24-06-2004;1810609.0
905;25-06-2004;1807454.0
906;26-06-2004;
907;27-06-2004;
908;28-06-2004;1812140.0
909;29-06-2004;1820655.0
910;30-06-2004;1818306.0
911;01-07-2004;1808313.0
912;02-07-2004;1794438.0
913;03-07-2004;
914;04-07-2004;
915;05-07-2004;1779021.0
916;06-07-2004;1776593.0
917;07-07-2004;1770589.0
918;08-07-2004;1788858.0
919;09-07-2004;1788462.0
920;10-07-2004;
921;11-07-2004;
922;12-07-2004;1795100.0
923;13-07-2004;1798598.0
924;14-07-2004;1778569.0
925;15-07-2004;1777073.0
926;16-07-2004;1777085.0
927;17-07-2004;
928;18-07-2004;
929;19-07-2004;1780155.0
930;20-07-2004;1778839.0
931;21-07-2004;1790479.0
932;22-07-2004;1790001.0
933;23-07-2004;1800181.0
934;24-07-2004;
935;25-07-2004;
936;26-07-2004;1784915.0
937;27-07-2004;1797634.0
938;28-07-2004;1818144.0
939;29-07-2004;1799118.0
940;30-07-2004;1778607.0
941;31-07-2004;
942;01-08-2004;
943;02-08-2004;1773950.0
944;03-08-2004;1764476.0
945;04-08-2004;1775367.0
946;05-08-2004;1780471.0
947;06-08-2004;1776568.0
948;07-08-2004;
949;08-08-2004;
950;09-08-2004;1774669.0
951;10-08-2004;1777438.0
952;11-08-2004;1784177.0
953;12-08-2004;1788311.0
954;13-08-2004;1792871.0
955;14-08-2004;
956;15-08-2004;
957;16-08-2004;1801271.0
958;17-08-2004;1804476.0
959;18-08-2004;1805653.0
960;19-08-2004;1800839.0
961;20-08-2004;1817969.0
962;21-08-2004;
963;22-08-2004;
964;23-08-2004;1821325.0
965;24-08-2004;1836278.0
966;25-08-2004;1843835.0
967;26-08-2004;1816780.0
968;27-08-2004;1827224.0
969;28-08-2004;
970;29-08-2004;
971;30-08-2004;
972;31-08-2004;1822769.0
973;01-09-2004;1828317.0
974;02-09-2004;1834135.0
975;03-09-2004;1839150.0
976;04-09-2004;
977;05-09-2004;
978;06-09-2004;1837346.0
979;07-09-2004;1827643.0
980;08-09-2004;1822548.0
981;09-09-2004;1815001.0
982;10-09-2004;1825265.0
983;11-09-2004;
984;12-09-2004;
985;13-09-2004;1824873.0
986;14-09-2004;1840659.0
987;15-09-2004;1842000.0
988;16-09-2004;1830372.0
989;17-09-2004;1829143.0
990;18-09-2004;
991;19-09-2004;
992;20-09-2004;1850148.0
993;21-09-2004;1871943.0
994;22-09-2004;1870194.0
995;23-09-2004;1856020.0
996;24-09-2004;1850287.0
997;25-09-2004;
998;26-09-2004;
999;27-09-2004;1839876.0
1000;28-09-2004;1838205.0
1001;29-09-2004;1853964.0
1002;30-09-2004;1856842.0
1003;01-10-2004;1860481.0
1004;02-10-2004;
1005;03-10-2004;
1006;04-10-2004;1871087.0
1007;05-10-2004;1869101.0
1008;06-10-2004;1854516.0
1009;07-10-2004;1850027.0
1010;08-10-2004;1851141.0
1011;09-10-2004;
1012;10-10-2004;
1013;11-10-2004;1848121.0
1014;12-10-2004;1857380.0
1015;13-10-2004;1845062.0
1016;14-10-2004;1836983.0
1017;15-10-2004;1844882.0
1018;16-10-2004;
1019;17-10-2004;
1020;18-10-2004;1850006.0
1021;19-10-2004;1854356.0
1022;20-10-2004;1847604.0
1023;21-10-2004;1866415.0
1024;22-10-2004;1875915.0
1025;23-10-2004;
1026;24-10-2004;
1027;25-10-2004;1871090.0
1028;26-10-2004;1892595.0
1029;27-10-2004;1900279.0
1030;28-10-2004;1889714.0
1031;29-10-2004;
1032;30-10-2004;
1033;31-10-2004;
1034;01-11-2004;1889714.0
1035;02-11-2004;1889286.0
